;signatur;geschaftstyp;partei;urheber;titel;beginn_datum;ende;schwerpunkt;geschaft;status;jahr;themes;pdf_file_url;content
1993;23.5227;Schriftliche Anfrage;SVP;Schweizer, Jenny;Schriftliche Anfrage Jenny Schweizer betreffend Gesundheitsförderung in den Tagesstrukturen/Tagesbetreuungen;2023-04-19;;;https://grosserrat.bs.ch/index.php?option=com_gribs&view=geschaeft&laufnr=200112451;A;2023;Gesundheitsförderung|Volksschulen & Tagesbetreuung;https://grosserrat.bs.ch/dokumente/100404/000000404557.pdf;tbd
1994;23.5225;Petition;;;"Petition P464 ""Für eine sichere Veloroute auf dem Luzernerring""";2023-05-10;;;https://grosserrat.bs.ch/index.php?option=com_gribs&view=geschaeft&laufnr=200112450;B;2023;Verkehrssicherheit|Veloverkehr;https://grosserrat.bs.ch/dokumente/100404/000000404556.pdf;tbd
1995;23.5222;Anzug;Mitte;Lötscher-Steiger, Bruno;Anzug Bruno Lötscher-Steiger und Konsorten betreffend Bildungsoffensive für Informatikfachleute auf Hochschulebene mittels Schaffung einer Fakultät für Informatik an der Universität Basel und an der FHNW sowie Ermöglichung der IT-Ausbildung an der FHNW statt in Brugg auch in der Region Basel;2023-05-10;;;https://grosserrat.bs.ch/index.php?option=com_gribs&view=geschaeft&laufnr=200112448;B;2023;Hochschulen & Weiterbildung|Arbeitsmarkt;https://grosserrat.bs.ch/dokumente/100404/000000404554.pdf;tbd
1996;23.5215;Anzug;SP;Roth, Franziska;Anzug Franziska Roth und Konsorten betreffend proaktive Förderung der Nachholbildung;2023-05-10;;;https://grosserrat.bs.ch/index.php?option=com_gribs&view=geschaeft&laufnr=200112441;B;2023;Mittelschulen & Berufsbildung|Arbeitsmarkt;https://grosserrat.bs.ch/dokumente/100404/000000404483.pdf;tbd
1997;23.5206;Interpellation;GLP;Rechsteiner, Niggi Daniel;Interpellation Nr. 57 Niggi Daniel Rechsteiner betreffend Information und Verkehrssicherheit im Umfeld von Baustellen;2023-04-19;;;https://grosserrat.bs.ch/index.php?option=com_gribs&view=geschaeft&laufnr=200112431;A;2023;Gestaltung & Infrastruktur|Verkehrssicherheit;https://grosserrat.bs.ch/dokumente/100404/000000404467.pdf;tbd
1998;23.5204;Interpellation;Grüne;Friedl, Harald;Interpellation Nr. 55 Harald Friedl betreffend Sanierungsarbeiten im Rosental und Benzidin;2023-04-19;;;https://grosserrat.bs.ch/index.php?option=com_gribs&view=geschaeft&laufnr=200112429;A;2023;;https://grosserrat.bs.ch/dokumente/100404/000000404465.pdf;tbd
1999;23.5192;Anzug;SP;Balmer, Ivo;Anzug Ivo Balmer und Pascal Pfister betreffend Vollkostenrechnung für Transformationsareale;2023-04-19;;;https://grosserrat.bs.ch/index.php?option=com_gribs&view=geschaeft&laufnr=200112412;A;2023;;https://grosserrat.bs.ch/dokumente/100404/000000404417.pdf;tbd
2000;23.5188;Schriftliche Anfrage;VA;Weber, Eric;Schriftliche Anfrage Eric Weber betreffend Verlagerung vom Sex-Geschäft der Webergasse in private Wohnungen über den ganzen Kanton hinweg;2023-04-19;;;https://grosserrat.bs.ch/index.php?option=com_gribs&view=geschaeft&laufnr=200112410;A;2023;;https://grosserrat.bs.ch/dokumente/100404/000000404411.pdf;tbd
2001;23.5178;Schriftliche Anfrage;VA;Weber, Eric;Schriftliche Anfrage Eric Weber betreffend wo sind die Menschen;2023-04-19;;;https://grosserrat.bs.ch/index.php?option=com_gribs&view=geschaeft&laufnr=200112407;A;2023;;https://grosserrat.bs.ch/dokumente/100404/000000404408.pdf;tbd
2002;23.5175;Schriftliche Anfrage;VA;Weber, Eric;Schriftliche Anfrage Eric Weber betreffend kostenfreies Wasser in Restaurants;2023-04-19;;;https://grosserrat.bs.ch/index.php?option=com_gribs&view=geschaeft&laufnr=200112404;A;2023;;https://grosserrat.bs.ch/dokumente/100404/000000404405.pdf;tbd
2003;23.5165;Schriftliche Anfrage;VA;Weber, Eric;Schriftliche Anfrage Eric Weber betreffend Wahlforum zur Nationalratswahl;2023-04-19;;;https://grosserrat.bs.ch/index.php?option=com_gribs&view=geschaeft&laufnr=200112393;A;2023;;https://grosserrat.bs.ch/dokumente/100404/000000404394.pdf;tbd
2004;23.5164;Schriftliche Anfrage;VA;Weber, Eric;Schriftliche Anfrage Eric Weber betreffend Müllentsorgung während der Fasnacht;2023-04-19;;;https://grosserrat.bs.ch/index.php?option=com_gribs&view=geschaeft&laufnr=200112392;A;2023;;https://grosserrat.bs.ch/dokumente/100404/000000404393.pdf;tbd
2005;23.5162;Schriftliche Anfrage;VA;Weber, Eric;Schriftliche Anfrage Eric Weber betreffend Plauder-Kasse bei Coop könnte doch auch Vorbild bei der Regierung sein;2023-04-19;;;https://grosserrat.bs.ch/index.php?option=com_gribs&view=geschaeft&laufnr=200112390;A;2023;;https://grosserrat.bs.ch/dokumente/100404/000000404391.pdf;tbd
2006;23.516;Schriftliche Anfrage;VA;Weber, Eric;Schriftliche Anfrage Eric Weber betreffend illegale Autorennen;2023-04-19;;;https://grosserrat.bs.ch/index.php?option=com_gribs&view=geschaeft&laufnr=200112388;A;2023;;https://grosserrat.bs.ch/dokumente/100404/000000404389.pdf;tbd
2007;23.5154;Schriftliche Anfrage;VA;Weber, Eric;Schriftliche Anfrage Eric Weber betreffend Kriminalität bei der Basler Fasnacht;2023-04-19;;;https://grosserrat.bs.ch/index.php?option=com_gribs&view=geschaeft&laufnr=200112382;A;2023;Künste & Unterhaltung|Polizei & Kriminalität;https://grosserrat.bs.ch/dokumente/100404/000000404383.pdf;tbd
2008;23.5153;Schriftliche Anfrage;VA;Weber, Eric;Schriftliche Anfrage Eric Weber betreffend sie besetzen eine Basler Schule - und werden willkommen geheissen;2023-04-19;;;https://grosserrat.bs.ch/index.php?option=com_gribs&view=geschaeft&laufnr=200112381;A;2023;;https://grosserrat.bs.ch/dokumente/100404/000000404382.pdf;tbd
2009;23.5151;Schriftliche Anfrage;VA;Weber, Eric;Schriftliche Anfrage Eric Weber betreffend Kurse für das Ausfüllen der Steuererklärung über den Kanton BS?;2023-04-19;;;https://grosserrat.bs.ch/index.php?option=com_gribs&view=geschaeft&laufnr=200112379;A;2023;;https://grosserrat.bs.ch/dokumente/100404/000000404380.pdf;tbd
2010;23.5148;Schriftliche Anfrage;VA;Weber, Eric;Schriftliche Anfrage Eric Weber betreffend Unklarheit bei den Schriftlichen Anfragen an die Regierung;2023-04-19;;;https://grosserrat.bs.ch/index.php?option=com_gribs&view=geschaeft&laufnr=200112376;A;2023;;https://grosserrat.bs.ch/dokumente/100404/000000404377.pdf;tbd
2011;23.5147;Schriftliche Anfrage;VA;Weber, Eric;Schriftliche Anfrage Eric Weber betreffend wieviele Hotels sind durch Flüchtlinge belegt?;2023-04-19;;;https://grosserrat.bs.ch/index.php?option=com_gribs&view=geschaeft&laufnr=200112375;A;2023;Migration & Integration|Sozialhilfe;https://grosserrat.bs.ch/dokumente/100404/000000404376.pdf;tbd
2012;23.5146;Schriftliche Anfrage;VA;Weber, Eric;Schriftliche Anfrage Eric Weber betreffend arbeitsscheue Jugendliche - das Ende der Leistungsgesellschaft;2023-04-19;;;https://grosserrat.bs.ch/index.php?option=com_gribs&view=geschaeft&laufnr=200112374;A;2023;;https://grosserrat.bs.ch/dokumente/100404/000000404375.pdf;tbd
2013;23.5187;Anzug;VA;Weber, Eric;Anzug Eric Weber betreffend Basel Werbung in verständlichem Ausmass - und das bitte nur in Europa;2023-04-19;;;https://grosserrat.bs.ch/index.php?option=com_gribs&view=geschaeft&laufnr=200112369;A;2023;;https://grosserrat.bs.ch/dokumente/100404/000000404370.pdf;tbd
2014;23.5183;Anzug;VA;Weber, Eric;Anzug Eric Weber betreffend die Statusrechte des fraktionslosen Abgeordneten stärken;2023-04-19;;;https://grosserrat.bs.ch/index.php?option=com_gribs&view=geschaeft&laufnr=200112366;A;2023;;https://grosserrat.bs.ch/dokumente/100404/000000404367.pdf;tbd
2015;23.5141;Schriftliche Anfrage;SVP;Wehrli, Felix;Schriftliche Anfrage Felix Wehrli betreffend KESB-Interventionen und häusliche Gewalt durch Ausländerinnen und Ausländer;2023-04-19;;;https://grosserrat.bs.ch/index.php?option=com_gribs&view=geschaeft&laufnr=200112363;A;2023;;https://grosserrat.bs.ch/dokumente/100404/000000404364.pdf;tbd
2016;23.5142;Schriftliche Anfrage;SVP;Stumpf, Daniela;Schriftliche Anfrage Daniela Stumpf betreffend Situation von Personen mit Schutzstatus S im Kanton Basel-Stadt;2023-04-19;;;https://grosserrat.bs.ch/index.php?option=com_gribs&view=geschaeft&laufnr=200112362;A;2023;Migration & Integration|Arbeitsmarkt;https://grosserrat.bs.ch/dokumente/100404/000000404363.pdf;tbd
2017;23.5137;Interpellation;SVP;Stalder, Roger;Interpellation Nr. 43 Roger Stalder betreffend Auswirkung der Zuwanderer auf das kantonale Gesundheitssystem;2023-04-19;;;https://grosserrat.bs.ch/index.php?option=com_gribs&view=geschaeft&laufnr=200112357;A;2023;Gesundheitsversorgung|Migration & Integration;https://grosserrat.bs.ch/dokumente/100404/000000404357.pdf;tbd
2018;23.5136;Interpellation;SVP;Hablützel-Bürki, Gianna;Interpellation Nr. 42 Gianna Hablützel-Bürki betreffend Versicherung von Asylbewerbern bei den Krankenkassen - Transparenz über Kosten der Kantone;2023-04-19;;;https://grosserrat.bs.ch/index.php?option=com_gribs&view=geschaeft&laufnr=200112356;A;2023;Gesundheitsversorgung|Migration & Integration;https://grosserrat.bs.ch/dokumente/100404/000000404354.pdf;tbd
2019;23.5135;Interpellation;SVP;Messerli, Pascal;Interpellation Nr. 41 Pascal Messerli betreffend Umsetzung und Kontrolle von Integrationsvereinbarungen gemäss §5 Integrationsgesetz;2023-04-19;;;https://grosserrat.bs.ch/index.php?option=com_gribs&view=geschaeft&laufnr=200112355;A;2023;;https://grosserrat.bs.ch/dokumente/100404/000000404353.pdf;tbd
2020;23.5132;Schriftliche Anfrage;LDP;Furlano, Raoul I.;Schriftliche Anfrage Raoul I. Furlano betreffend Weiterbestand der Lehrverhältnisse der Credit Suisse;2023-04-19;;;https://grosserrat.bs.ch/index.php?option=com_gribs&view=geschaeft&laufnr=200112351;A;2023;;https://grosserrat.bs.ch/dokumente/100404/000000404348.pdf;tbd
2021;23.5125;Anzug;Mitte;Strahm, Andrea;Anzug Andrea Strahm und Konsorten betreffend mehr Sitzgelegenheiten an der Basler Riviera - Sanierung Rheinbord;2023-04-19;;;https://grosserrat.bs.ch/index.php?option=com_gribs&view=geschaeft&laufnr=200112342;B;2023;;https://grosserrat.bs.ch/dokumente/100404/000000404293.pdf;tbd
2022;23.5119;Interpellation;LDP;Karger, Philip;Interpellation Nr. 35 Philip Karger betreffend ein würdiger Gerberbrunnen;2023-04-19;;;https://grosserrat.bs.ch/index.php?option=com_gribs&view=geschaeft&laufnr=200112337;A;2023;;https://grosserrat.bs.ch/dokumente/100404/000000404287.pdf;tbd
2023;23.5117;Interpellation;Mitte;Strahm, Andrea;Interpellation Nr. 34 Andrea Strahm betreffend Neuverortung des Angebots «Ich lerne Deutsch fürs Kind»;2023-04-19;;;https://grosserrat.bs.ch/index.php?option=com_gribs&view=geschaeft&laufnr=200112334;A;2023;;https://grosserrat.bs.ch/dokumente/100404/000000404282.pdf;tbd
2024;23.5112;Interpellation;LDP;Iselin, Adrian;Interpellation Nr. 33 Adrian Iselin betreffend Vergütung für Solarstrom;2023-04-19;;;https://grosserrat.bs.ch/index.php?option=com_gribs&view=geschaeft&laufnr=200112333;A;2023;;https://grosserrat.bs.ch/dokumente/100404/000000404236.pdf;tbd
2025;23.5114;Motion;FDP;Urgese, Luca;Motion Luca Urgese und Konsorten betreffend Umnutzung des Roche-Parkhauses an der Schwarzwaldallee zu einem Quartierparking;2023-04-19;;;https://grosserrat.bs.ch/index.php?option=com_gribs&view=geschaeft&laufnr=200112332;B;2023;;https://grosserrat.bs.ch/dokumente/100404/000000404235.pdf;tbd
2026;23.5111;Interpellation;Grüne;Hanauer, Raffaela;Interpellation Nr. 32 Raffaela Hanauer betreffend Attacke der Kantonspolizei mit Gummigeschoss-Einsatz auf Menschenansammlung ohne Fluchtweg;2023-03-15;;;https://grosserrat.bs.ch/index.php?option=com_gribs&view=geschaeft&laufnr=200112326;A;2023;Polizei & Kriminalität|Politische Beteiligung;https://grosserrat.bs.ch/dokumente/100404/000000404224.pdf;tbd
2027;23.5108;Interpellation;BastA!;Goepfert, Nicola;Interpellation Nr. 29 Nicola Goepfert betreffend den Bauvorhaben eines Flüssiggasterminals, eines Gasspeichers und eines Reservekraftwerks des Gasverbundes Mittelland;2023-03-15;;;https://grosserrat.bs.ch/index.php?option=com_gribs&view=geschaeft&laufnr=200112323;A;2023;;https://grosserrat.bs.ch/dokumente/100404/000000404221.pdf;tbd
2028;23.5103;Interpellation;SVP;Schweizer, Jenny;Interpellation Nr. 24 Jenny Schweizer betreffend Dritte «Einfangaktion» der Rehe auf dem Friedhof Hörnli;2023-03-15;;;https://grosserrat.bs.ch/index.php?option=com_gribs&view=geschaeft&laufnr=200112316;A;2023;Stadtgrün|Biodiversität;https://grosserrat.bs.ch/dokumente/100404/000000404212.pdf;tbd
2029;23.509;Anzug;GLP;Sieber, Johannes;Anzug Johannes Sieber und Konsorten betreffend Stärkung der Teilhabe an Kultur durch Ausbau und Konsolidierung des Angebots der «KulturLegi»;2023-03-15;;;https://grosserrat.bs.ch/index.php?option=com_gribs&view=geschaeft&laufnr=200112307;B;2023;Künste & Unterhaltung|Sozialversicherungen und -leistungen;https://grosserrat.bs.ch/dokumente/100404/000000404102.pdf;tbd
2030;23.5089;Anzug;SP;Heer, Barbara;Anzug Barbara Heer und Konsorten betreffend kantonale Beiträge zur Sicherheit von Minderheiten;2023-03-15;;;https://grosserrat.bs.ch/index.php?option=com_gribs&view=geschaeft&laufnr=200112306;B;2023;Religion|Migration & Integration;https://grosserrat.bs.ch/dokumente/100404/000000404101.pdf;tbd
2031;23.5088;Motion;SVP;Thüring, Joël;Motion Joël Thüring und Konsorten betreffend Übungsabbruch: Velospot-Verleihsystem aufheben und Projektidee neu denken;2023-03-15;;;https://grosserrat.bs.ch/index.php?option=com_gribs&view=geschaeft&laufnr=200112305;A;2023;;https://grosserrat.bs.ch/dokumente/100404/000000404100.pdf;tbd
2032;23.5087;Motion;;;Motion Bau- und Raumplanungskommission betreffend Fuss- und Velobrücke «Güterbahnhof Wolf»;2023-03-15;;;https://grosserrat.bs.ch/index.php?option=com_gribs&view=geschaeft&laufnr=200112304;B;2023;Fussverkehr|Veloverkehr;https://grosserrat.bs.ch/dokumente/100404/000000404099.pdf;tbd
2033;23.5085;Schriftliche Anfrage;jgb;Feurer, Anouk;Schriftliche Anfrage Anouk Feurer betreffend Zentrum für Frühförderung;2023-03-15;;;https://grosserrat.bs.ch/index.php?option=com_gribs&view=geschaeft&laufnr=200112298;A;2023;;https://grosserrat.bs.ch/dokumente/100404/000000404093.pdf;tbd
2034;23.5073;Schriftliche Anfrage;VA;Weber, Eric;Schriftliche Anfrage Eric Weber betreffend wenn Botschafter Basel besuchen;2023-02-08;;;https://grosserrat.bs.ch/index.php?option=com_gribs&view=geschaeft&laufnr=200112287;A;2023;;https://grosserrat.bs.ch/dokumente/100404/000000404082.pdf;tbd
2035;23.5072;Schriftliche Anfrage;VA;Weber, Eric;Schriftliche Anfrage Eric Weber betreffend Mülleimer in Basel und wie ist der Austausch mit anderen Städten;2023-02-08;;;https://grosserrat.bs.ch/index.php?option=com_gribs&view=geschaeft&laufnr=200112286;A;2023;;https://grosserrat.bs.ch/dokumente/100404/000000404081.pdf;tbd
2036;23.5067;Schriftliche Anfrage;VA;Weber, Eric;Schriftliche Anfrage Eric Weber betreffend immer mehr bezahlte Interviews von Basels Stadtentwickler Lukas Ott in vielen Medien;2023-02-08;;;https://grosserrat.bs.ch/index.php?option=com_gribs&view=geschaeft&laufnr=200112281;A;2023;;https://grosserrat.bs.ch/dokumente/100404/000000404076.pdf;tbd
2037;23.5053;Schriftliche Anfrage;SP;Nussbaumer, Melanie;Schriftliche Anfrage Melanie Nussbaumer betreffend Sofortmassnahmen bei hohen Nebenkostenrechnungen von Armutsgefährdeten;2023-02-08;;;https://grosserrat.bs.ch/index.php?option=com_gribs&view=geschaeft&laufnr=200112267;A;2023;Sozialversicherungen und -leistungen|Energieversorgung;https://grosserrat.bs.ch/dokumente/100404/000000404030.pdf;tbd
2038;23.5052;Schriftliche Anfrage;Mitte;Albietz, Daniel;Schriftliche Anfrage Daniel Albietz betreffend Velospot oder Veloflop?;2023-02-07;;;https://grosserrat.bs.ch/index.php?option=com_gribs&view=geschaeft&laufnr=200112265;A;2023;Veloverkehr|Verwaltung;https://grosserrat.bs.ch/dokumente/100404/000000404028.pdf;tbd
2039;23.505;Motion;GLP;Christ, Tobias;Motion Tobias Christ und Nicole Strahm-Lavanchy betreffend Bohrungen zur Gewinnung von Erdwärme auf Allmend für angrenzende Gebäude;2023-03-15;;;https://grosserrat.bs.ch/index.php?option=com_gribs&view=geschaeft&laufnr=200112263;B;2023;;https://grosserrat.bs.ch/dokumente/100404/000000404026.pdf;tbd
2040;23.5048;Interpellation;BastA!;Zürcher, Tonja;Interpellation Nr. 16 Tonja Zürcher betreffend die Unterstützung der Forderungen nach einer klimagerechten Schweizerischen Nationalbank (SNB);2023-02-08;;;https://grosserrat.bs.ch/index.php?option=com_gribs&view=geschaeft&laufnr=200112260;A;2023;;https://grosserrat.bs.ch/dokumente/100404/000000404014.pdf;tbd
2041;23.5041;Interpellation;LDP;Alioth, Catherine;Interpellation Nr. 10 Catherine Alioth betreffend Förderung der Mobilität von Basler Studierenden;2023-02-08;;;https://grosserrat.bs.ch/index.php?option=com_gribs&view=geschaeft&laufnr=200112253;A;2023;;https://grosserrat.bs.ch/dokumente/100404/000000404007.pdf;tbd
2042;23.5039;Interpellation;Grüne;Ineichen, Anina;Interpellation Nr. 8 Anina Ineichen betreffend Radstreifen an der Grenzacherstrasse;2023-02-08;;;https://grosserrat.bs.ch/index.php?option=com_gribs&view=geschaeft&laufnr=200112251;A;2023;;https://grosserrat.bs.ch/dokumente/100404/000000404005.pdf;tbd
2043;23.5038;Interpellation;Grüne;Thommen, Oliver;Interpellation Nr. 7 Oliver Thommen betreffend Schulwegsicherheit an der Güterstrasse;2023-02-08;;;https://grosserrat.bs.ch/index.php?option=com_gribs&view=geschaeft&laufnr=200112250;A;2023;Verkehrssicherheit|Fussverkehr;https://grosserrat.bs.ch/dokumente/100404/000000404004.pdf;tbd
2044;23.5036;Interpellation;EVP;Hochuli, Christoph;Interpellation Nr. 5 Christoph Hochuli betreffend Mieteinnahmen für das Musical Theater Basel;2023-02-08;;;https://grosserrat.bs.ch/index.php?option=com_gribs&view=geschaeft&laufnr=200112248;B;2023;Künste & Unterhaltung|Verwaltung;https://grosserrat.bs.ch/dokumente/100404/000000404000.pdf;tbd
2045;23.503;Motion;GLP;Bothe-Wenk, Sandra;Motion Sandra Bothe und Konsorten betreffend die gesetzliche Verankerung bezüglich der Förderung der Weiterbildung der Basler Bevölkerung;2023-02-08;;;https://grosserrat.bs.ch/index.php?option=com_gribs&view=geschaeft&laufnr=200112242;B;2023;Hochschulen & Weiterbildung|Arbeitsmarkt;https://grosserrat.bs.ch/dokumente/100403/000000403935.pdf;tbd
2046;23.5027;Anzug;SP;Balmer, Ivo;Anzug Ivo Balmer und Konsorten betreffend mehr Transparenz auf dem Grundstücksmarkt;2023-02-08;;;https://grosserrat.bs.ch/index.php?option=com_gribs&view=geschaeft&laufnr=200112241;B;2023;;https://grosserrat.bs.ch/dokumente/100403/000000403934.pdf;tbd
2047;23.5022;Interpellation;LDP;Hug, Michael;Interpellation Nr. 2 Michael Hug betreffend beabsichtigte Planung der Überbauung des Bäumlihof-Areals;2023-02-08;;;https://grosserrat.bs.ch/index.php?option=com_gribs&view=geschaeft&laufnr=200112234;B;2023;;https://grosserrat.bs.ch/dokumente/100403/000000403915.pdf;tbd
2048;23.502;Schriftliche Anfrage;FDP;Jenny, David;"Schriftliche Anfrage David Jenny betreffend ""Verkomplizierung der Freiwilligenarbeit an der Museumsnacht Basel - wird an der Museumsnacht 2024 auch ein Besuch im Basler Bürokratiemuseum möglich sein?""";2023-01-11;;;https://grosserrat.bs.ch/index.php?option=com_gribs&view=geschaeft&laufnr=200112233;A;2023;Künste & Unterhaltung|Arbeitsmarkt;https://grosserrat.bs.ch/dokumente/100403/000000403882.pdf;tbd
2049;23.5017;Schriftliche Anfrage;SP;Brigger, René;Schriftliche Anfrage René Brigger betreffend jahrelang leerstehende Häuser und Wohnraumvernichtung;2023-01-11;;;https://grosserrat.bs.ch/index.php?option=com_gribs&view=geschaeft&laufnr=200112229;A;2023;;https://grosserrat.bs.ch/dokumente/100403/000000403878.pdf;tbd
